Text,Label
All d best from Andhra allu Arjun fans,Positive
Thala super na  like  panuga,Positive
Yow Teejay Ne Inga Ennaya Pannura Idhu Rattha Boomi Aachea,Positive
புதிய முயற்சிக்கு வரவேற்க்கிறோம் அது கொஞ்சம் புரியுர மாதிரியும் இருந்தா நல்லாருக்கும்...,Positive
thala pola varuma ..thala taakar doi .. sethangada Ella actressu,Positive
Want to see Ajak mama in underwear,Negative
பங்கம் டா டேய் வேற லெவல் கிளைமாக்ஸ் மாஸ் என்று சொல்றவங்க லைக் போடுங்க,unknown_state
Like = sivakarthikeyan  Comment = vin Disel,Positive
Na hotel management tha pdikran.....kandipaa na papen,Positive
Iam dhanush fan but I like super star,Positive
Like ah Vida unlike athigama pokum pola.....,Negative
டயர் நாக்கிகளுக்கு சவுக்கடி படமா இருக்கும் போலயே.....,unknown_state
"Ovorutharukum onathu mela bothai enaku en kudumbathu mela bothai ""  ithe mathi irunthuthu kadasi dialogue 🤔 but trailer",unknown_state
Any Telugu viewers hit like,unknown_state
பாவம் ஆர்யா கெளரவ வேசம் வர நிலைமை ஆயிடுச்சு,unknown_state
Production Panna padathulula violence ahh eduthutu unga paduthula vakiringa vekkama illapotti nu vanthu pakka mudiyala  ivlo nal enga poninga hero athalam pakka mudiyathu  dislike um egiruthu,Negative
MAKKAL SELVAN MASS  SUPERSTAR MASS,Positive
Worst Characters punished them imminently 😡😡😡,Negative
பொண்ண பெத்த எல்லா பெத்தவங்களுக்கும் ஒன்னு சொல்லிக்குரேன்  அந்த பரை நாயிங்க ஒரு பக்கம் தப்பு பன்னாலும். நம்ப வீட்டு பொம்பிளை பிள்ளைங்க சரி இல்ல  எவனாவது ஒரு சாக்குலேட் அப்புறம் பரதேசி மாதிரி dress போட்டுக்குனு வந்தா அவன் பின்னாடியே போயிடுராலுங்க  அதனால பொத்தவங்க நீங்க கொஞ்சம் பிள்ளைகளை கவனீங்க  இப்படிக்கு வீரவன்னியன் தினகரன்,Mixed_feelings
Evan sonnadhunnu theriyala tamilanukku talant paththathunu.....always Tamil people talented,Positive
உதயநிதிய தவிர பாக்கி எல்லாரும் frame ல merge ஆவுறாங்க  அவன மட்டும் avoid பண்ணிருக்கலாம்... But we know what Mysskin is... Let's hope for the best.,Negative
மோகன் ஜி அவர்களுக்கு கோடன கோடி வாழ்த்துகள் கோடிகணக்காணவர்களின் ஆதங்கத்தை வெளிபடுத்திறிங்க மீண்டும் ஒரு வாழ்த்துக்கள்,Positive
When Karthik subbraj  turned 90's KS Ravikumar .--> Mass and fun Rajini movie,Mixed_feelings
petta trailer ku pakkathule viswaasam trailer varathu thalaivar vera level pongaluku parak,Mixed_feelings
Sila yechai director ku yella thel kottuna Mara erukum. Avanuka Donna jathi veri illa ethuve enthamara sonna avangalku vairu yerithu...,unknown_state
"இன்றைய சூழலில் பெண் பிள்ளைகளை பெற்றவர்களோ கூடப்பிறந்தவனோ அழைத்து சென்று பார்க்க வேண்டிய திரைப்படம். ஆம், பெண்பிள்ளைகள் மனதில் பதியவேண்டிய கருத்துகளை சுமந்து வரும் படமாக இருக்கம் என பெரிதும் எதிர்பார்க்கின்றேன். இது ஏதோ சாதி வெறியில் அனைவரும் பேசுவது போல இருக்கும். ஆனால் உண்மை அதுவல்ல. சுமார் 20-22 ஆண்டு காலம் கூடவே வளர்ந்தவள் கண்ணுக்கு நேராக வழி தவறி போய் சின்னாப்பின்னமாகி போவதும் அதனால் சிதையும் குடும்பங்களும் அவளின் உறவுகளின் நிலையை திரையில் காணும்போதே அடிவயிறு கலங்குகிறதே, அந்த வலிதான் இந்த படத்தின் மாபெரும் வெற்றியாக இருக்கும். நிச்சயம் தமிழக ஊடகம் இந்த படத்தினை இருட்டிப்பு செய்யவே பார்க்கும்.  ஆனால் அதையும் மீறி மாபெரும் வெற்றிப்பெற வாழ்த்துகள்...",Positive
1:56  in seeman thombiga yealarum paruga da !,unknown_state
After seeing server sundaram teaser hit like,unknown_state
"90,s kids fan like here",unknown_state
Akshay  kumar  fans  hit like ...,Positive
1.35  la kudumbathodu sendhu theatre vandhu paarunga nu solluvaanga nenachen  Apdiye maathitaanga🤣🤣,unknown_state
Super trailer k.s.ravi kumar get up sema,Positive
தெற்கத்திய கலாச்சாரம்  வரவேற்கிறோம். பெண்ணை தொட்டால் என்ன நடக்கும் என்று திருநெல்வேலி பக்கம் கேட்டுப்பாருங்கள்,Mixed_feelings
KS Ravikumar sir getup sema adi thool,Positive
After Watching first Song Promo.... Gama Gama Gama Gama Samayal...,Positive
"Intha year namba than tamil Nadu kalaka porom...  Selva, surya sir combination sema mass..",Positive
pppaahhhhhhhh..... theri theri therriiiiiiiiiii massssssss daaaaaaaaaa.... thalaaaaaaaaaa va thala vaaaaa,Positive
vijay vere level semma trailer waiting,Positive
பாட்டாளி மக்கள் கட்சி .இனிமே ஆட்டம் ஆரம்பம்  வன்னியர் பெண்கள்மீது கை வைச்ச வெட்டி போடு பாத்துக்கலாம்,Positive
Thala vera level marana mass super pakka mass thala pola varuma,Positive
Thalaivar thaan eppovuma king of style....Seema mass trailer....,Positive
எல்லாம் சரி.. இந்த படம் சென்சார்ல தப்பிச்சா சரிதான்..,Mixed_feelings
Kolaveri likes and comments avlo veri la irukanga,unknown_state
Namba naatta azhikkavantha edapaadi kuda kuttani vachirukka kevalamaana jenmathan anbumani ramathass..........,Negative
0:36 simbu scene yen ivar pandraru,unknown_state
padam paathutu vandu trailer paatavanga like podunga,Positive
THALA FAN'S  VALTHUKAL SURYA SIR,Positive
11.5M views nearing 12M views,unknown_state
Ithu or u padam punda dailoge pundaiya paru vanniyar & pataiyatchi pundaingala vera paraiyan da sunni,Negative
dei bangam pani veachi irukinga daaaa,Positive
உங்களிடம் என்னுடைய கேள்வி. நான் இந்த நாடக காதலை நேரில் சந்தித்த அனுபவம் உள்ளவன். நான் நாடக காதலை மிகவும் வண்மையாக எதிர்பவன். எனது சாதி தேவேந்திர குல வேளாளர் நாங்கள் சாதிய பட்டியல் வெளியேற்றத்தை வேண்டி போராடுபவர்கள். நாங்கள் கல்வி மற்றும் ஒழுக்கம் மட்டுமே எங்களை முன்னேற்றும் என்ற கொள்கையை அடிப்படையாகக் கொண்டவர்கள் ஆனால் எங்களையும் நாடக காதல் கும்பலுடன் சேர்த்து பார்ப்பது சரியா? அசுரன் திரைப்படம் எங்களுடைய கண்ணீர் வரலாறு அதையும் சேர்த்து இகழ்ந்து பேசுவது சரியா? எங்களை தனிமைபடுத்துவது சரியா? மனம் வருந்தி கேட்கிறேன்.,unknown_state
Yarda Krish 4 tamil le pandrathu,Positive
எதிர் பாத்துகிட்டு இருந்த.....படம் எப்போ வரும்னு....பா.குஞ்சித் துங்கமாட்டான்,Mixed_feelings
Ithula jathiya thandi ponna pathi kathai ithu pakanum,Negative
It seems to be look like mahalakshmi movie in telugu,Positive
"Saadhimarupu thirumanatha oru kutrama sitharika  naadaga kaadhal nu solriyo, appo nenga saadhi parthu, seedhanam vangi, rate pesi nadakum kalyanatha  kooti kuduthal solradhum sariye..",unknown_state
சோலைக்கவுண்டன்பாளையம்..பண்ரூட்டி ..கடலூர்..கவுண்டர்கள் சார்பாக படம் ..அதுரடி சரவெடி..,Positive
Blacksheep... Namma pasanga valaradha paaka evlo sandhoshama irukku... #blacksheep #kuttymoonji #ayaz,Positive
Ulla porathukku munnani enna pannittirdhennu therituma ?....   Vere level,Negative
Panday nee la Enga Thala ku opposite ah Otha poturuvom,Positive
Intha yr Diwali inum mudiyala Nov 29@diwali,Positive
Inthaaa pongal enakku superrrrrrrrr collection maaaa............Vaa Vaa Vaa Bairavaaa...............,Positive
"விழிப்புணர்வு குழந்தை பருவத்தில் இருந்தே பெற்றோர்கள் சொல்லி கொடுத்து வளர்கனும், கட்டப்பஞ்சாயத்து செய்பவனை,அனைவரும் ஒன்று சேர்ந்து, தனிமை படுத்தவேண்டும்,பெண்களின் மானத்துடன் விளையாடும் அமைப்பு அழியும் காலம் இது",unknown_state
தமிழ்நாடு காவல் துறை கவனத்திற்கு  இந்த  5.1k dislikes  செய்தவர்கள் பெயர் பட்டியல் எடுத்து அவர்களின் பின்னணியை விசாரணை செய்தால் உங்களால் எளிதாக நாடு முழுவதும் பாலியல் குற்றங்களில் ஈடுபடும்  மிகப்பெரிய நெட்வொர்க்கை பிடிக்க ஏதுவாக இருக்கும் மேலும் இதில் இருப்பவர்கள் ஏற்கனவே பாலியல் வழக்கில் தொடர்புடைய கைதிகளாகவும் இருக்கலாம் .... தற்போதைய கையிருப்பு இந்த 5300 நபர்கள்   முகாமிட்டிருக்கும் இடம் : திரௌபதி Trailer Dislike,unknown_state
It looks like Hindi movie amitab bachan,Positive
Surya sir endha Maathir acting ah unga Kitta paththu romba naal aachi....super,Positive
Nkp  means nalla kalapum pataiya super thalaaaasaaaaaaaaaaaaaaaaaa,Positive
கன்னியாகுமரி நாகர்கோவில் பகுதி நாஞ்சில் நாட்டு வேளாளர் சைவ வேளாளர் மற்றும் ஒட்டுமொத்த வெள்ளாளர் வேளாளர் பேரவை சார்பாக வாழ்த்துக்கள்   மாவீரர் மருதநாயகம் பிள்ளை அவர்களின் நல்லாசியுடன் வாழ்த்துக்கள்,Positive
Dog - bow bow  Cat - meow meow  Idiots - like like,Positive
Yenna voice ya.. Paaaaaaa.. Ajith.. Full of positivity,Positive
6 th standard payan edutha Maari irukku Da Padam.,Mixed_feelings
Thaliava vera level super pakka semma mass,Positive
AWESOME SONGS .... ROCKING TRAILER ......................... 2016 BIGGEST ENTERTAINMENT HIT,Positive
Chennai la booking start aagiduchu movie ku,Positive
Thalada Thalada Thalada Thalada Vaa Thala Vaa Thala Vaa Thala Therikka Viduvøm Pattaasa Pøla Vaa Thala Vaa Thala Vaa Thala Unna Vida Gethu Inga Yaarum Illa verithanam overload,Mixed_feelings
தமிழ்  நாட்ல  இவ்ளோ  ஜாதி  இருக்கா  பெருமையை  இருக்கு.,Mixed_feelings
movie naticha Oru oruththangaloda interview pathutu pathtu intha teaser pakuren pa semma mass thala nenga,Positive
Pora pokku la Rajini ooti vittu teengalae!!🤣🤣🤣,unknown_state
Plz don't make a joke of talaivi,Negative
நமக்கு தெரிஞ்ச இந்ததான்  அல்லு அதிகம இருக்கனும் தலைவா,Positive
Our Lady Super Star  Manju Warrier,Positive
சீமானின் தாக்கம் நிச்சயம் இருக்கும்..... படம் ரிலீஸ் ஆகும் போது தெரியும்,Positive
Kaappaan blockbuster agum enru soldravanga like podunga,unknown_state
2019 September Ku apram paakuravanga like podunga,Positive
வீர வன்னியர்கள் சார்பாக திரௌபதி படம் வெற்றியடைய வாழ்த்துகள் 🦁,Positive
Ipdi oru Maas record Panna intha trailer yen innum trending la varala...kaduppa irukku...,Mixed_feelings
"Idhu ""hero"" illa ""mugamoodi"".... Yaara yematha paakringa",Positive
2100 rajni in kalarai.. Arasiyal varathu urudhi...,unknown_state
varalam vaa bhairava semaiya iruku teaser,Positive
Dei ena da panivachurkiga..... Kola mass da.... ** podugada vediya,Positive
எங்க ஊர்ல 2 மாசத்துக்கு முன்னாடி கூட முதலியார் வீட்டு பொன்ன sc caste பய்யன் இழுத்துட்டு ஓடிட்டான். இது மாதிரியான படங்களை எங்கள் சமூக பெண்களை பார்க்கவைத்து விழிப்புணர்வு செய்ய போகிறேன். இயக்குநருக்கு கோடான கோடி நண்றி,Positive
Amithapbachan padattai rajiniku piragu tala panrattu eppadi nenaikkiravanga like podunga,Positive
After 24 movie dis movie impressed me lot,Positive
vishal eavlo paravala pola...suriya ipadi adikararea!!!! dai indhu hand or any iron rod....andhara padam mathri eadukaragalea!!! ena koduma ji idhu,Negative
Siva va ninacha dhan bayama iruku... Ajith ah vachu senchu irupanoo nu,Mixed_feelings
Apdilam nadakathu.....nadaka koodathu ayyoooooooo thala vera level can't wait seekram release pannunga pa,Negative
Nandha Gopalan Kumaran kathiripom Surya fans mass trailer,unknown_state
ore super star thalaivar Vera evanum,Positive
Like vennum ennum narayaaa narayaaa narayaaa,Mixed_feelings
Thala....wooooooo......kalaku thala kalaku!!! Another Hollywood Kollywood movie of thala...,Positive
Yaru Ethu Katthu Kututhalum Odane Kathupen....vera level Naanum Aptiye....,Positive
You will see our RAGE in theaters. Thalaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa!!!!!!!!!!!,Positive
Surya bro epavum fanzzzz nanga support panuvom.Surya maZzzzzzzzzzzzzzzzzzzz,Positive
More than 100 times paathavanga like podunga,unknown_state
Rajni sar dhmakaa h boss is king 🦆🦆🦆🦆🦆🦆🦆🦆,Positive
love ah solla vekka paduravan valrathuke vekka padanum.......semmaaaa.....thalapathi masssssss,Positive
Enna Padam eduthalum thiruntha maatom kaasu vaangitu thaan ottu podavom,Negative
sila peru avanga polappukaga thalathalapathy fandom vachi drama pandranga...,Mixed_feelings
Hit the like button especially for the final dialogue.. யோகி பாபு : இது 2016 நம்பளனா இத பாரு.  ர‌ஜினி: நான் அரசியலுக்கு வருவது உறுதி. ஜெயம் ரவி:  ஏய் யாரா ஏமாத்த பாக்கற இது 96.  Bangam yaa.. 🤣🤣,Positive
காராள வம்சம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள். இனி ஒரு நாடக காதல் அரங்கேறக் கூடாது. படமாகப் பார்க்காமல் பாடமாகப் பார்க்க வேண்டும்.,Mixed_feelings
Marana mass  kappaan teaser thalaiva Nee vera level Ippoma Nee tha mass I LVE U surya Anna BGM pakka,Positive
Idhu adhula keka beka keka beka short flim,unknown_state
#2 on Trending Malaysia like podunge!,unknown_state
படம் வெற்றி அடைய மனதார வாழ்த்துகிறேன்.... வன்னிய குல சத்ரியன்.,Positive
Amitha bachan movie but tamil la thala panradhu semma,Positive
தேவேந்திர குல வேளாளர்  சார்பாக இப்படம் வெற்றிப்பெற வாழ்த்துக்கள்,Mixed_feelings
therriiiii trailer <3 <3 <3 <3 <3 <3,Positive
NGK big celibreastion may 31 All kerala&Tamil&telugu fans marana waiting maiting ngk &kappan 2blockbuster movies,Positive
Ravi anne super super super anne kalakidiga......last-a thalaivaraium vidu vakalaiyane......,Positive
Aiyo enna bgm pa ar na ar dhan,Positive
இந்த ஒரு படம் பத்தாது நாடகக் காதல் கும்பலின் தோலை உரிக்க இன்னும் பலப்படங்கள் தேவை!,Positive
#Bigil Trailer Pathutu #Kaithi Trailer Pakkavanthavnga Like Podunga,Positive
பார்ப்பனியத்தை எதிர்க்கும் திராவிட தமிழனே சுதந்திரமானவன்.,Negative
I believe kangana going to blast this,Positive
thalapathy fan .like thala ni vaa thala nanga erukkom,Positive
52K left for 600K likes,unknown_state
1:45 Ippo puriyuthu en title Ner Konda Paarvai nu vachanganu,Positive
Seiyarathala thana apadi nenaikurom...unga community people ku intha awareness kudunga ...ipdi nadanthuka koodathu nu...oruthavanga senjalum elarukum ketta peru vara thaanga seiyum..,Positive
# N G K #   KAPPAN,unknown_state
Suriya + selva + yuvan= confirm blockbuster,Positive
செம்ம மாஸ்...தமிழ் நாட்டின் சமூக பொருளாதார அரசியல் வாழ்வு..  கண்டிப்பாக  ஆட்டம் காட்டும். இயக்குநருக்கு மிக மிக நன்றி அண்ணா.....,Positive
Ae ithu 96' uu yara emathuringa...,unknown_state
Suriya vera level acting...... Masssss thalaivaaa.... 🤩🤩,Positive
"அசுரன், ஆடுகளாம், வட சென்னை, பெல்லாதவன்  National award flims and cult thriller movie D+v = block buster",Positive
pangaaligala intha vegam paththaathu innum vegama likes ah therika vidunka,Positive
"Every Singam movie has one loud Dialogue in the trailer  Singam 1 - Sigadtha T.V la paththu irupa, cinema la pathirupa,  kaattu la dairyama vettai aadi pathirukiya!  Singam 2 - Urumeen oora kaatthu irukkuma kokku. Naan unna porumaiaa kaaththu irundhu Pudichirukken da!!  Singam 3 - Kadaichada Thindra oonayenu nanachiya.Pasi edutha mattume vettai aadi saapidara Singam da!!!",Mixed_feelings
Karthi anna ahka mattum trailer paatha,Positive
Ada karumam puduchavanungala PINK padatha ennada panni vechurukinga,Negative
"really crying from the heart,  oru pennal avamanan enbadhu endha oru nalla kudumbathallayum thaanga mudiyadhaa thuyaraam , naadaga kadhala enbadhu thitta mitta ina alipu, should be punished severely",Negative
semma thala ni  va thala,Positive
PAAAAA Enna Teaser daaaa...Konnurichu Waiting thalaiva,Positive
"Ethana thadava itha pathalum salikave illa , ithoda 50 times ku mela pathuten ., v love u ajith sir",Positive
Jathi pera vaichi inu eivlo varusham da ipadei naye vida kevalama sanda potuka poringa  otha India poranthathuku porakamaley iruthurukalam,Negative
Trailer pathutu yarellam apdiye Inga vanthinga,unknown_state
Hero kya naam hai movie ka..,Positive
பத்தல இன்னும் பெட்டெர் ஆ ட்ரை பண்ணுங்க,Positive
Sirapaana tharamana sambavangal innime thaan parka pora,Positive
"I think , yellarum like pottu straight ah tubematela download pandranga pola!!!",Positive
I'm kannadiga... big fan of surya & ilaya thalapathi Vijay sir... Waiting for NGK,Positive
Rishi Richard Fans Club சார்பாக படம் வெற்றியடைய வாழ்த்துகள்,Positive
Thala i lv u semma masss,Positive
Dislike potavanga ellarum rajini fans dhan vera yarum ila..,Positive
Only One The Super One Thalaivaaaaaaaaaaaa,Positive
"Avanuku intha naatu melaye paithiyam ""Selva is back"" bgm king Yuvan",Positive
Na oru bc la ulla oru ponna love pannunen avalum love pannuna bt financially avanga romba kasta padravanga so na niraya help pannunen bt kadaisiya en jathi enna nu kettutu en ponna thara midiyathu nu sollitanga ithuku enna bathil please sollunga,unknown_state
Vera level trailer fulla love 🥰🥰🥰🥰🥰🥰🥰,Positive
"Superb dialogue, en appa military da koli vilayadava solli kodupan... Chance cae illa... Sila seen la mounam peasiyathey Surya maathiriyae iruku look.. super that too. Kaathirupom....",unknown_state
ithukku peru thaan thalaivar athiradi  petta paraak,Positive
Wow.... V r waiting..... Thala pola varummaaaa,Positive
Tq..... Karthik suppuraj thalaivar vera leval  Thalaivarkku oru like,Positive
Wting for movie Trailer spr,unknown_state
படம் முழுமையான வெற்றி அடைய வாழ்த்துக்கள் மோகன்,Positive
Ithula eathana per billa paandi trailer pathenga,Mixed_feelings
"படம் மட்டுமல்ல ,படத்தை எடுத்த நீங்களும் ஹீரோ தான். திருப்பூர் கொங்கு சார்பில் எங்கள் அனைத்து ஆதரவையும் தருவோம்..",Positive
athu yaar koodapa fight rakul kooda vah,Mixed_feelings
Ithula dislike panna ennada irukku? Enda ithana dislikes,Mixed_feelings
Yarellam indha video starting parthutu youtube ads mathiri irukku nu feel panninga???,unknown_state
Its look like big size anabelle,Positive
ஜாதி பெயர வச்சி ரஞ்சித் படம் எடுத்து சம்பாதிக்கிறான்... ஜாதி பெயர வச்சி திருமா அரசியல் பண்ணி சம்பாதிக்கிறான்... நீங்களே தான் டா உங்களை தலித் என்று சொல்லி ஜாதி வெறி பிடித்துக் கொண்டு அளைகிறிர்கள் ... உங்கள வச்சி தான் தெருமா போன்றோர் வசதியா இருக்கிறார்கள்.... அம்பேத்கார் -ஐ ஜாதி கட்சி தலைவராக மாற்றிய பெருமை உங்களையே சாரும்....,Mixed_feelings
chancea illa padam kandippa hit than,Positive
james bond troll video madhiri iruku indha trailer hahahhaaa.....,Mixed_feelings
மனித‌ குலத்தின் சார்பாக கேட்கிறேன்‌. இந்த மாதிரி தேவையற்ற விடயங்களை தவிர்த்திடுங்கள்,Positive
"They are losing the empathy, by way scolding people on the grahapravesam day. Decent money he offered. Demanding huge sum is atrocious.",Negative
Evil chitti character kola masss,Positive
Movie Miru Mari irukum....pathala therithu🤣 manga mandingilla🤣🤣,Negative
Mela vanthavan ta kekura Kela poi keluda Crt dialogue for vjs,unknown_state
Positive pesarena paaru paalaya kalathukku thirumpi poittanga,Positive
விஸ்வகர்மா சமுதாய மக்கள் சார்பாக திரௌபதி படம் வெற்றி பெற வாழ்த்துகிறோம்.,Positive
Naan enamo nu thaan ninachaen....trailer vera level la irukkae.....bangam panirkanga...ithu than vera level.... something new....jayam Ravi anna padam naa summava...,Positive
R u verjin unga amma thada verjin...,Mixed_feelings
2019 Diwali Blackbaster ..... if Any One Agree...? Kick Like Button,unknown_state
Edai ennum koncha naalil bigil beat pannirum,Positive
"yaru ellam thala oda work dedication eh vfx effects nu solli criticize panrangalo , 1) unga kitta adhu kana proof edhuvum illa 2) avaru vandhu  day and night ah hard work panni nammakulukaga padam panraru adhuku konjam atleast respect kuduka kathukonga summa veetula ukandhitu kora solra nala nammu onnum periya manishan agida mudiyathu",Mixed_feelings
இது வேரா லெவல் ஒத்த இந்த அணில் குஞ்சி தம்பிங்க எல்லாம் ஓரமா போய் விளையாட்டுங்க டா தமிழ் சினிமாவின் அடுத்து கட்டம் ஆரம்பம் வாழ்த்துக்கள் தல,Mixed_feelings
Padathai release pannuga kondada naga thayara erukom,Positive
its not osm not better and not marveles its better than all........ its better better better.....,Positive
jayam ravi always choose variety stories,Positive
2018 la intha teaser a pathavanga like pannunga,unknown_state
Trailer parthu romba expect panna mudiyadhu manirathnam movies mokka ya tan irukkum pakalam,unknown_state
Omg  Sankar ji muv ku marana waiting,Positive
Ayan 2 in   kaappaan style,unknown_state
தர்மபுரி மாவட்ட செயலாளர் டாக்டர் அன்புமணி  தான் டான்,Negative
Isai puyaal vl hit yo bang... Hope safe yo eardrums,Mixed_feelings
Super daa. i support tamilnadu முத்தரையர்(கண்ணப்பர் குல வலையர் ) மக்கள் சார்பாக (தூத்துக்குடி ),Positive
Enna appa rangasthalam remake ha irukum pola,Negative
Dei pandey . Nee enga da vandha ..,Positive
Fight scene sema masss ah irukum,Positive
engada bigil illama neenga mattum adringa,Negative
"What a combo... Vijay sethupathi, arvind swamy, jyothika, prakash raj....  with Oscar Rahman & maniratnam sir... Wah..!!!!",Positive
இங்க சாதி பத்தி பெருமையா பேசும் அனைவரும் ஒரு நிமிடம் சிந்தித்து பார்க்க வேண்டும்  என்னதான் ஒரே சாதியா இருந்தாலும்  காசு இல்லைன்னா சொந்த சாதிக்காரன் கூட பெண் கொடுக்க பெண் எடுக்க மாட்டார்கள். எந்த சாதியினர் ஆக இருந்தாலும் இங்கு பணம் தான் இறுதியில் யார் உயர்ந்தவர் மற்றும் தாழ்ந்தவர் என்று முடிவு செய்திருக்கிறது\r.  காசு இல்லைன்னா மதிக்கவும் மாட்டார்கள் இதுதான் நிதர்சனமான உண்மை. -   இப்படிக்கு சொத்துக்களால் ஒடுக்கப்பட்ட ஒரு குடும்பத்தில் பிறந்த ஒருவன். உங்களில் எத்தனை பேர் என்னைப் போல் அவமானத்தை சந்தித்திருக்கிரிற்கள்\r.,Mixed_feelings
Marvelous cut... What a trailer...  Mani sir ellaa actor aiyum vachi senjuruppeenga pola... Congratzz,Positive
"Asuren Vettai arambam ........ .., am Dhanush . Anna veriyan",Positive
Headphone la yuvan bgm summa therikkuthu Yuvan bgm vera level,Positive
Remba naaluku aprom  Selvaraghavan + u1......vera level la iruka poguthu.....,Positive
Andha loose Abhirami irruka paaka vandhavanga Like podunga..,Mixed_feelings
"டேய் கருமம் அது என்னடா மேக் அப் அது 🤣🤣🤣, ஜெயலலிதா மாறி பண்ண சொன்னா சும்பி போன சன்னி லியோன் மாறி பண்ணி வெச்சிருக்கீங்களேடா",Negative
தேவர்மகன் காட்சி: சிவாஜி: சுதந்திர போருக்கு வாங்கனு போஸ் கூப்புடறப்ப நம்ம சாதிகாரபயலுகதான்  முதல்ல போயி நின்னாய்ங்கனு பீத்திக்கிட்டு திருஞ்சம்...இப்ப படையாச்சி பயலுகதான் உண்மையான வீர சத்திரியன்னு காட்டிபுட்டாய்ங்கல்ல.....  கமல்: ?????!!!!!!!,unknown_state
idhu than singam. .... singam da. ....,Positive
Evalo Peru pink Trailer parthinga like podunga,Positive
ena da guest role la nadikuran🤣🤣🤣,Positive
last 10 - 15 secs ... ennnnnna energy.... 68 vayasu nu sonnaaa yaarum namba maataanga...semmmaaaa......,Positive
"Muditu comedian ah va da... Nadicha ivaru hero va dhan nadiparu... Naatla nariya hero irukanunga, quality ah ne comedian dhan Illa.... Do what you are good at.",Mixed_feelings
"lalettane othuki kalanjalo, heroyodoppam nilkunna role alaanu thoonunu.Velya role onnum ileel enthina padathilabinayikkane,lalettane mass rolil kaanan  aanu  njangalkishtam.",unknown_state
Thanks thala. na Unga fanunu solla perumaiya iruku.,Positive
8.8M views in few hrs hope 9M views,unknown_state
Theme pathutu thaan again paaka vanthan thala ya,Positive
Surya அண்ணாவ இதுக்குமுன்னால  இது போல Maasss Triller ஆ பாத்ததே இல்ல படம் UNEXPECT  level ல இருக்கபோகுது  போடு தகிடதகிட,Positive
நான் எனது குடும்பத்துடன் திரை அரங்கில் சென்று பார்ப்பேன்...,unknown_state
"நீ 1996 ல் தலைவர் அவர்கள் நான் அரசியலுக்கு வருவது உறுதி என்று இது போல் டிவி ல் சொல்லியதை நிருப்பித்தால் நான் இனி ஆன்லைன் வருவதை நிறுத்தி விடுகிறேன், இல்லையென்றால் நீ சினிமா உலகத்தை விட்டு போய் விட தயாரா",unknown_state
Sivakarthikeyan fans Andhra Pradesh like here,Positive
ommmmmaaaallaaa thevvvii.....ya pull...a Ajith oombigal vaango vandhu mutti podungo!,Mixed_feelings
Oruthar Mela nenga visavasam katurathukaha inorthara yen asinga paduthurenga - thala thalapathy fans,Positive
Release in Telugu karthi Anna,unknown_state
விஜய் ரசிகர்கள் சார்பாக இத்திரைப்படம் வெற்றி பெற வாழ்த்துக்கள்,Positive
Naan arasiyal ku varuvathu uruthi... 🤣🤣🤣yara yamathuringa ithu 96.vera level bangam,Positive
1.36 -1.50....varaikum edutha camera angle yengalukku podhum...Da...verithanama irruku...appadiyae thalaaaaaanu kaathanum Pola irruku...,Positive
Surya fans like here,unknown_state
Romba ketta paiyan sir indha kaali... wow super star.... love you so much,Positive
Pakka mass or kola mass Annan Surya  A Big Salute our Naddipin Naayakan Surya  Marana waiting for NGK movie,Positive
Feel good movie Fans like here,unknown_state
தமிழ்நாட்டில் இருக்கும் அத்தனை சமுக மக்களின் குரலும் ஆதரவும். அப்படியானால் அம்பேத்கர் பெயரில் அரசியல்?? பொய்?!?!?,unknown_state
இனி சிறுத்த குட்டிங்க  பூனை குட்டியாகவும் நீலம் எரிந்தே சாம்பல் ஆகபோது,Positive
tharu maru trailer thakali soru superrrrrrr,Positive
இந்த மாதிரி படத்துக்குதா wait pannikittu irukkkom........,unknown_state
I enjoy it konkana rauth fans  hit like,unknown_state
1mn likes target achieve agumnu namburavaga like pannuga!!,Positive
Suriya anna எப்பவுமே மாஸ் தான் .....waiting தலைவா ......#KATHIRUPOM,Positive
Thala film na la yuvan miratukirar....,Mixed_feelings
சின்னசேலம் நகர வன்னியர் சங்கத்தின் சார்பில் இத்திரைப்படம் மாபெறும் வெற்றி அடைய வாழ்த்துகள்,Positive
இந்த  படத்துக்கு  எவ்வளவு  ஆதரவுனு  இங்க  கமெண்ட்ட  படிக்கும்போதே  புள்ளரிக்குது.  படக்குழுவினருக்கு  படம்  மிகப்பெரிய  வெற்றியடைய  வாழ்த்துக்கள்.,Positive
I'm thala fan ...but I luv suriya anna....movie eppa pa release panniviga,Mixed_feelings
"Ada kena kongaalah indha jenmathula jaadhi oliya porathilla, ellaarum jaathi perumah pesi enna thaan saathikka poringannu therla 🤦‍",Negative
Who is 7.5 k unlike .... suck it urself,Negative
Any self maden aadhi anna fans,Positive
thala than Vera Evanum Kidayathu Annan Thala Nooru Varusam Valanum,Positive
Ye to mere ko pink se bhi better lag rhi h Better dialogue Masala,Positive
Naam thamilar.... Enga appa military da... Dr prabhagaran......,Positive
